Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
11362,3094785,56112.0,1931,1,100,120.8,3.5,1.1,38.17,40.619077,-73.962117,14.0,768.0,5.783517442675055,3.6420498667571386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13618,2935573,63899.0,1950,1,100,121.8,11.6,0.9,62.08,,,,,6.030444846748866,4.128423875874963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8714,2719157,72800.0,1953,1,100,75.7,3.8,0.7,32.12,40.883299,-73.914646,8.0,29302.0,5.616771097666572,3.469478889078561,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12133,2790354,84000.0,1939,1,100,74.1,3.4,0.7,43.47,,,,,5.783517442675055,3.772071045000701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11329,2715809,148680.0,1948,1,100,61.0,2.5,0.6,20.07,40.627709,-73.960678,14.0,532.0,6.292864596387959,2.9992261628082466,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6047,2666590,77028.0,1936,1,100,96.5,4.8,,72.08,40.852263,-73.927196,12.0,267.0,6.161629173631305,4.277776613300082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,3117098,103279.0,1995,1,100,59.3,2.6,0.6,48.41,40.722221,-74.009741,1.0,39.0,5.442417710521793,3.879706403951603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1552,2533749,611625.0,1916,1,100,81.2,17.6,0.0,12.58,40.751628,-73.993882,4.0,103.0,6.908155199003464,2.5321082512722946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7930,2817657,83215.0,1936,1,100,73.7,3.4,0.6,,40.876177,-73.883521,7.0,413.0,5.574812093359241,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9353,4928934,50622.0,1910,1,100,78.8,3.8,0.7,56.65,40.672442,-73.965165,8.0,215.0,5.167639042905921,4.036891987474015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3772,2640229,214392.0,1957,1,75,69.6,16.9,,14.07,40.75978,-73.972097,5.0,102.0,,2.644044871126298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4773,5808324,92216.0,1928,1,100,61.0,4.6,0.5,38.07,40.774619,-73.958068,8.0,140.0,5.413875707182309,3.639426570394406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12566,4414534,79164.0,1930,1,100,70.4,3.0,0.7,46.45,,,,,5.527045296156147,3.8383764652598478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7811,3379558,69043.0,1928,1,100,58.6,3.9,0.0,,40.88353,-73.897677,8.0,279.0,5.512621969195042,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2173,4898932,71985.0,1908,1,100,44.0,0.9,,17.26,40.738165,-73.992032,5.0,52.0,5.384036241950574,2.848391685655282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8992,3527046,98607.0,2007,1,100,94.9,13.0,0.5,93.17,40.689525,-73.987452,2.0,43.0,5.554121700101795,4.534425781462334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5336,4880767,65314.0,1900,1,100,66.8,2.0,0.0,,40.799574,-73.959406,7.0,193.0,5.666772649022301,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13731,4783483,85120.0,1986,1,100,62.4,3.8,0.5,42.43,,,,,5.4638318050256105,3.7478556592142334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11197,4405215,80300.0,1927,1,100,76.7,3.4,,69.4,40.599068,-73.996817,11.0,292.0,5.760477818332746,4.239886867512759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8369,4453251,152124.0,2007,1,100,46.1,3.1,0.4,51.94,40.851134,-73.865889,11.0,22404.0,5.781977322241258,3.9500892062346025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1434,2689400,94622.0,1913,1,100,50.1,13.9,0.0,3.2,40.74627,-74.00659,4.0,99.0,,1.1631508098056809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14348,2988185,51000.0,2001,1,100,75.6,4.9,0.6,51.52,,,,,5.207297968160868,3.9419700817960983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3406,2638884,493395.0,1966,1,100,44.3,2.3,0.4,20.62,40.791703,-73.968382,7.0,181.0,6.8531934909894545,3.026261478588814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10575,2730666,91078.0,1929,1,100,81.6,3.5,0.8,47.48,40.653911,-73.953804,17.0,822.0,5.914583502772024,3.860308569741467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14006,4952750,243396.0,1965,8,100,82.8,4.0,0.8,40.9,,,,,6.78975972074443,3.711130063048756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7664,4042869,58824.0,1936,1,100,109.0,3.6,0.0,,40.860067,-73.90999,7.0,255.0,6.196647773045199,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9752,4412046,150880.0,2009,1,95,60.7,11.0,0.3,31.29,40.683198,-73.972861,2.0,179.0,5.005287687769661,3.443298557680791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12021,4401166,51500.0,1967,1,100,69.6,7.6,0.5,,,,,,4.8346933442663405,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4888,4952518,205261.0,1979,1,95,95.8,8.4,0.7,,40.776089,-73.955536,8.0,138.0,6.57813948315741,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9355,3538740,52140.0,1927,1,100,83.3,4.0,0.7,38.06,40.671992,-73.963669,8.0,215.0,5.376203905205108,3.6391638618680036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4906,2654445,510307.0,1975,1,100,90.4,6.6,0.7,,40.779363,-73.953151,8.0,14602.0,7.447051734723822,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9746,5950632,68846.0,2012,1,100,76.4,1.7,0.8,,40.682183,-73.955894,3.0,227.0,5.672979565501156,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,2710460,238204.0,1988,1,100,59.1,8.4,0.3,,40.736139,-73.991044,5.0,52.0,4.626931677769604,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11417,4868230,78840.0,1940,1,100,58.9,2.6,0.5,31.59,40.611838,-73.95271,14.0,546.0,5.5134287461649825,3.4528406148139936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14881,4043198,146640.0,1964,1,100,62.0,3.8,0.5,25.07,40.611256,-74.060504,1.0,6.0,5.938591057500914,3.221671912170202,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
